label_id,phase2_alert_uid,case_id,run_id,campaign_id,scenario_id,agent_name,label_timestamp,label_timestamp_utc,rule_id,rule_description,label,event_role,execution_mode,tool,mitre_technique_id,confidence,match_status,match_method,candidate_count,primary_phase3_alert_uid,primary_evidence_id,candidate_phase3_alert_uids,candidate_evidence_ids,candidate_raw_line_numbers
LBL-000617,ALERT-A6387A59B5DF8B4C,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.870-0400,2026-05-15T05:04:05.870000+00:00,2901,New dpkg (Debian Package) requested to install.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,6,alert_2e1488f39a8c750691ddf78449e43fde,evidence_82135e6ecf15dea8ff66f74370c2df19,alert_2e1488f39a8c750691ddf78449e43fde;alert_244a32d798daf49ba35a72983dc13a91;alert_406627b71449c5cc9793c734e083b665;alert_58f475309c548abd7f235476c43f537e;alert_0c6b632c253a1df51d796b046c8af3ea;alert_a26523330d4777d7a7322a50f870ef18,evidence_82135e6ecf15dea8ff66f74370c2df19;evidence_f07cc1fcf0975dd6396d4467fd7e7204;evidence_f82c47ed4496166e23913386e3760c47;evidence_0c05d4cb473c52bea864062a0d231e86;evidence_b69ecd6d3700deaf81100a49df3c2094;evidence_e84f135db2d193c93e3993df14d7ba4a,70;72;74;177;179;181
LBL-000618,ALERT-ECD5B6E3DF0DEDD7,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.870-0400,2026-05-15T05:04:05.870000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,6,alert_406c35a7fcf8327a90dcb0d4cf70935b,evidence_fcf9f2af91dd4345f19d5aa45375fff2,alert_406c35a7fcf8327a90dcb0d4cf70935b;alert_d791296633fc1e45909f52d671daa8b0;alert_9456913c64f869376ecf2cf9adf975b4;alert_bd2176261ee8b8ea2851e1900ddf1702;alert_b6533bcc3e41e7967f079f59d1fa2ab2;alert_4664afdfb86c906c0e09eb7d958894f0,evidence_fcf9f2af91dd4345f19d5aa45375fff2;evidence_cff9edaabff2518237da20e33a969ab0;evidence_9c1cf645c72186ae7dcbd37ca4ce2d67;evidence_75256743cc17b1e8e777c3471e92cee8;evidence_339f2e9d307143b6825d7a7131dc5d6c;evidence_880cae92b1d04a9ddb26c4c3f57155bc,75;76;81;182;183;188
LBL-000619,ALERT-75814DC44631384F,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.870-0400,2026-05-15T05:04:05.870000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,6,alert_406c35a7fcf8327a90dcb0d4cf70935b,evidence_fcf9f2af91dd4345f19d5aa45375fff2,alert_406c35a7fcf8327a90dcb0d4cf70935b;alert_d791296633fc1e45909f52d671daa8b0;alert_9456913c64f869376ecf2cf9adf975b4;alert_bd2176261ee8b8ea2851e1900ddf1702;alert_b6533bcc3e41e7967f079f59d1fa2ab2;alert_4664afdfb86c906c0e09eb7d958894f0,evidence_fcf9f2af91dd4345f19d5aa45375fff2;evidence_cff9edaabff2518237da20e33a969ab0;evidence_9c1cf645c72186ae7dcbd37ca4ce2d67;evidence_75256743cc17b1e8e777c3471e92cee8;evidence_339f2e9d307143b6825d7a7131dc5d6c;evidence_880cae92b1d04a9ddb26c4c3f57155bc,75;76;81;182;183;188
LBL-000620,ALERT-237075F096259D0D,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.870-0400,2026-05-15T05:04:05.870000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,6,alert_af3933a500f126dd2f2cfcc4715117e0,evidence_7bdd1ebd1cabd44bdf2dedfffe8b54ea,alert_af3933a500f126dd2f2cfcc4715117e0;alert_ce89004625713011f798a3c392d81c42;alert_11169c402df7be371cb8ec8278a87275;alert_e7eb52aeb5b03908882be9814ac6b770;alert_b55a29db85caad7d55d4313d9eaf47e4;alert_029e29325f9a6b6abbc1019d23ecfa53,evidence_7bdd1ebd1cabd44bdf2dedfffe8b54ea;evidence_4ed7d8e106baaf2cc0b3ccfbf351dea3;evidence_7e63e6d336ec76f1198b8de23c559152;evidence_244b25bada2a6e21e54770f26fd1b805;evidence_a8c266443346e9c6ef7d98c5bee00e56;evidence_fa4303539bba500505d4f9c06659ecc1,73;77;78;180;184;185
LBL-000621,ALERT-24FD1F227CDFBFEA,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.870-0400,2026-05-15T05:04:05.870000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,6,alert_af3933a500f126dd2f2cfcc4715117e0,evidence_7bdd1ebd1cabd44bdf2dedfffe8b54ea,alert_af3933a500f126dd2f2cfcc4715117e0;alert_ce89004625713011f798a3c392d81c42;alert_11169c402df7be371cb8ec8278a87275;alert_e7eb52aeb5b03908882be9814ac6b770;alert_b55a29db85caad7d55d4313d9eaf47e4;alert_029e29325f9a6b6abbc1019d23ecfa53,evidence_7bdd1ebd1cabd44bdf2dedfffe8b54ea;evidence_4ed7d8e106baaf2cc0b3ccfbf351dea3;evidence_7e63e6d336ec76f1198b8de23c559152;evidence_244b25bada2a6e21e54770f26fd1b805;evidence_a8c266443346e9c6ef7d98c5bee00e56;evidence_fa4303539bba500505d4f9c06659ecc1,73;77;78;180;184;185
LBL-000622,ALERT-6A02E9A0E51559EB,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.871-0400,2026-05-15T05:04:05.871000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,4,alert_b24887c2e43501d9464ce1550cd89b6d,evidence_bf672b33fc5e5cc2bfca2556d37faef3,alert_b24887c2e43501d9464ce1550cd89b6d;alert_be235bf895977d47b79baa3fa6fe2d90;alert_c8a6a5f9cd9fbd885c8cc2995a146cce;alert_141cb34c53a3018d8ce8edf932211bfb,evidence_bf672b33fc5e5cc2bfca2556d37faef3;evidence_a3aa91148d5beb02db4fc30d928117a7;evidence_727e9cd6aba0c015acde89a6e8292448;evidence_b3b1baa723f47f674fba06a9ccd47e27,79;82;186;189
LBL-000623,ALERT-0DD0C672AD119AD9,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.871-0400,2026-05-15T05:04:05.871000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_aaca0ca641efeee9271e3d14fc17dba8,evidence_2c439267b6b4bea1e01a63ecdfa5734a,alert_aaca0ca641efeee9271e3d14fc17dba8;alert_b49277639a1e969c41cb65f7c5b59e14,evidence_2c439267b6b4bea1e01a63ecdfa5734a;evidence_f47dd6d57a9e8d36608e8614a6d66e78,80;187
LBL-000624,ALERT-18DD473578BB1334,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.870-0400,2026-05-15T05:04:05.870000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,6,alert_406c35a7fcf8327a90dcb0d4cf70935b,evidence_fcf9f2af91dd4345f19d5aa45375fff2,alert_406c35a7fcf8327a90dcb0d4cf70935b;alert_d791296633fc1e45909f52d671daa8b0;alert_9456913c64f869376ecf2cf9adf975b4;alert_bd2176261ee8b8ea2851e1900ddf1702;alert_b6533bcc3e41e7967f079f59d1fa2ab2;alert_4664afdfb86c906c0e09eb7d958894f0,evidence_fcf9f2af91dd4345f19d5aa45375fff2;evidence_cff9edaabff2518237da20e33a969ab0;evidence_9c1cf645c72186ae7dcbd37ca4ce2d67;evidence_75256743cc17b1e8e777c3471e92cee8;evidence_339f2e9d307143b6825d7a7131dc5d6c;evidence_880cae92b1d04a9ddb26c4c3f57155bc,75;76;81;182;183;188
LBL-000625,ALERT-A66675FB1782B57E,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.871-0400,2026-05-15T05:04:05.871000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,4,alert_b24887c2e43501d9464ce1550cd89b6d,evidence_bf672b33fc5e5cc2bfca2556d37faef3,alert_b24887c2e43501d9464ce1550cd89b6d;alert_be235bf895977d47b79baa3fa6fe2d90;alert_c8a6a5f9cd9fbd885c8cc2995a146cce;alert_141cb34c53a3018d8ce8edf932211bfb,evidence_bf672b33fc5e5cc2bfca2556d37faef3;evidence_a3aa91148d5beb02db4fc30d928117a7;evidence_727e9cd6aba0c015acde89a6e8292448;evidence_b3b1baa723f47f674fba06a9ccd47e27,79;82;186;189
LBL-000626,ALERT-169EF09AEBFEC6B7,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.944-0400,2026-05-15T05:04:05.944000+00:00,5902,New user added to the system.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_92e78480b9e73281064e2d42dcdd4527,evidence_3c56dccc4efe5cd442755e9b7d71bad1,alert_92e78480b9e73281064e2d42dcdd4527;alert_9633c701f9b17d899dce12ec600a0f24,evidence_3c56dccc4efe5cd442755e9b7d71bad1;evidence_1a1ff05af687fd37c030a1e9aa9eddb9,83;190
LBL-000627,ALERT-A85B09A7D19B65B8,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:07.869-0400,2026-05-15T05:04:07.869000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_fd569ba31553cba93703a4128091f894,evidence_83cb00253616b4fcd1c33362effd96f8,alert_fd569ba31553cba93703a4128091f894;alert_e2806bf0d0f5f9293c29d037c17c4143,evidence_83cb00253616b4fcd1c33362effd96f8;evidence_ff03a6ddc94628285700ae43d5b7d8ff,84;191
LBL-000628,ALERT-3EFF575B572A83F1,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:09.946-0400,2026-05-15T05:04:09.946000+00:00,5502,PAM: Login session closed.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_cf601a07acfb390200f0757ded238b8c,evidence_272e8b89b728c56a8fbb6cc2ca0634ca,alert_cf601a07acfb390200f0757ded238b8c;alert_927d6bf3be0e419a2eba1de6493739fc,evidence_272e8b89b728c56a8fbb6cc2ca0634ca;evidence_d956f86e2d8768c64269a502a6200a01,87;194
LBL-000629,ALERT-E472A3AF785F941E,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:31.955-0400,2026-05-15T05:04:31.955000+00:00,5715,sshd: authentication success.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_434609af7412281ccd00ec45e6a5627c,evidence_a374e9385b7d4134ec7bcfd77dc4b3b8,alert_434609af7412281ccd00ec45e6a5627c;alert_e7ace2f49d88ab60135fff14b92ed80c,evidence_a374e9385b7d4134ec7bcfd77dc4b3b8;evidence_be6e901516162668ff0867a174f190ac,95;202
LBL-000630,ALERT-AA9FF9F809529AD4,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:05:47.976-0400,2026-05-15T05:05:47.976000+00:00,5715,sshd: authentication success.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_e287fc7848bcd33177132b5e3d39d4c0,evidence_2a6eac558066afa348f0489320e14dec,alert_e287fc7848bcd33177132b5e3d39d4c0;alert_8f7334151ce6ec3e1e70e3faef230526,evidence_2a6eac558066afa348f0489320e14dec;evidence_890dd92a8ad38568a8aae807a1716eab,99;206
LBL-000631,ALERT-6BCCCC8D47F91CCB,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:10:01.991-0400,2026-05-15T05:10:01.991000+00:00,533,Listened ports status (netstat) changed (new port opened or closed).,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_010cec0997f8900ef9f1c50c133d80f4,evidence_a638c42c12ec0751e400a95d36d2abe6,alert_010cec0997f8900ef9f1c50c133d80f4;alert_dfbd1376ca904b8a906be2dab34060e8,evidence_a638c42c12ec0751e400a95d36d2abe6;evidence_043acaa2625b968accef8d3102a5165c,101;208
LBL-000632,ALERT-ECD117751EF59C24,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T00:00:24.769-0400,2026-05-15T04:00:24.769000+00:00,52002,Apparmor DENIED,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_ec1ad3b9ff38f7fd4b751e6328760e8f,evidence_9a801360797c974e44773305b67f2f51,alert_ec1ad3b9ff38f7fd4b751e6328760e8f;alert_3253dcaa7c93c8c9c1068977d0c4b0f5,evidence_9a801360797c974e44773305b67f2f51;evidence_e2027253e0e51005ad1a1a4fc0e03550,3;110
LBL-000633,ALERT-D86B04917478E66D,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T00:00:58.778-0400,2026-05-15T04:00:58.778000+00:00,52002,Apparmor DENIED,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_3cb183b31d0aca74455ef95e7173f1c9,evidence_1d45e559ad471e521a7814123b054c6b,alert_3cb183b31d0aca74455ef95e7173f1c9;alert_4c10f4a59a82683b8df1ddd51f86fb7f,evidence_1d45e559ad471e521a7814123b054c6b;evidence_e1bc7802c7c2ea8b1c1d21bae9f423c0,4;111
LBL-000634,ALERT-EF87045FE313B341,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T00:04:00.786-0400,2026-05-15T04:04:00.786000+00:00,533,Listened ports status (netstat) changed (new port opened or closed).,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_6266405ebde7b62cda0636df278c0de5,evidence_0db75bb8cda0256c12fe6f65b69845e5,alert_6266405ebde7b62cda0636df278c0de5;alert_aac26c639e1127909fb4f3e6df7cb362,evidence_0db75bb8cda0256c12fe6f65b69845e5;evidence_c2f53ecabf168c77d890d23712a77a61,5;112
LBL-000635,ALERT-86E0B36422174DEB,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.870-0400,2026-05-15T05:04:05.870000+00:00,2901,New dpkg (Debian Package) requested to install.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,6,alert_2e1488f39a8c750691ddf78449e43fde,evidence_82135e6ecf15dea8ff66f74370c2df19,alert_2e1488f39a8c750691ddf78449e43fde;alert_244a32d798daf49ba35a72983dc13a91;alert_406627b71449c5cc9793c734e083b665;alert_58f475309c548abd7f235476c43f537e;alert_0c6b632c253a1df51d796b046c8af3ea;alert_a26523330d4777d7a7322a50f870ef18,evidence_82135e6ecf15dea8ff66f74370c2df19;evidence_f07cc1fcf0975dd6396d4467fd7e7204;evidence_f82c47ed4496166e23913386e3760c47;evidence_0c05d4cb473c52bea864062a0d231e86;evidence_b69ecd6d3700deaf81100a49df3c2094;evidence_e84f135db2d193c93e3993df14d7ba4a,70;72;74;177;179;181
LBL-000636,ALERT-169EF09AEBFEC6B7,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:05.944-0400,2026-05-15T05:04:05.944000+00:00,5902,New user added to the system.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_92e78480b9e73281064e2d42dcdd4527,evidence_3c56dccc4efe5cd442755e9b7d71bad1,alert_92e78480b9e73281064e2d42dcdd4527;alert_9633c701f9b17d899dce12ec600a0f24,evidence_3c56dccc4efe5cd442755e9b7d71bad1;evidence_1a1ff05af687fd37c030a1e9aa9eddb9,83;190
LBL-000637,ALERT-E472A3AF785F941E,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:04:31.955-0400,2026-05-15T05:04:31.955000+00:00,5715,sshd: authentication success.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_434609af7412281ccd00ec45e6a5627c,evidence_a374e9385b7d4134ec7bcfd77dc4b3b8,alert_434609af7412281ccd00ec45e6a5627c;alert_e7ace2f49d88ab60135fff14b92ed80c,evidence_a374e9385b7d4134ec7bcfd77dc4b3b8;evidence_be6e901516162668ff0867a174f190ac,95;202
LBL-000638,ALERT-AA9FF9F809529AD4,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:05:47.976-0400,2026-05-15T05:05:47.976000+00:00,5715,sshd: authentication success.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_e287fc7848bcd33177132b5e3d39d4c0,evidence_2a6eac558066afa348f0489320e14dec,alert_e287fc7848bcd33177132b5e3d39d4c0;alert_8f7334151ce6ec3e1e70e3faef230526,evidence_2a6eac558066afa348f0489320e14dec;evidence_890dd92a8ad38568a8aae807a1716eab,99;206
LBL-000639,ALERT-6BCCCC8D47F91CCB,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-15T01:10:01.991-0400,2026-05-15T05:10:01.991000+00:00,533,Listened ports status (netstat) changed (new port opened or closed).,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,2,alert_010cec0997f8900ef9f1c50c133d80f4,evidence_a638c42c12ec0751e400a95d36d2abe6,alert_010cec0997f8900ef9f1c50c133d80f4;alert_dfbd1376ca904b8a906be2dab34060e8,evidence_a638c42c12ec0751e400a95d36d2abe6;evidence_043acaa2625b968accef8d3102a5165c,101;208
LBL-000640,ALERT-AB10DA197C9AFFD2,,BACKGROUND-SAMPLE,,,safesoc-lnx-01,2026-05-14T00:00:28.914-0400,2026-05-14T04:00:28.914000+00:00,52002,Apparmor DENIED,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_ef8f747d7543f874a6eeb61185c0d6d2,evidence_2389bf825272117a5909232742ce32ff,alert_ef8f747d7543f874a6eeb61185c0d6d2,evidence_2389bf825272117a5909232742ce32ff,215
LBL-000641,ALERT-181142700254628D,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T00:00:58.707-0400,2026-05-14T04:00:58.707000+00:00,52002,Apparmor DENIED,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_0dbe248a2e42005009f0b76b0794367c,evidence_a59d66c4d27e0531d4d9de5fc21f5e07,alert_0dbe248a2e42005009f0b76b0794367c,evidence_a59d66c4d27e0531d4d9de5fc21f5e07,216
LBL-000642,ALERT-B4D2FC7D628E1F81,,BACKGROUND-SAMPLE,,,safesoc-lnx-01,2026-05-14T03:00:07.649-0400,2026-05-14T07:00:07.649000+00:00,52002,Apparmor DENIED,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_74ebaa26dba2b3e0d2d04c080d64338e,evidence_6150799c2e3987abc2fa05edd61254da,alert_74ebaa26dba2b3e0d2d04c080d64338e,evidence_6150799c2e3987abc2fa05edd61254da,217
LBL-000643,ALERT-CDCD7ECD100B9E0D,,BACKGROUND-SAMPLE,,,safesoc-lnx-01,2026-05-14T03:01:21.651-0400,2026-05-14T07:01:21.651000+00:00,5501,PAM: Login session opened.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_5c6ff254a5b3108fb198632ccef113f3,evidence_b14913dae4c879aef6bb98d450ded740,alert_5c6ff254a5b3108fb198632ccef113f3,evidence_b14913dae4c879aef6bb98d450ded740,219
LBL-000644,ALERT-70FA41EEFBF412FC,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:03.560-0400,2026-05-14T07:03:03.560000+00:00,550,Integrity checksum changed.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_1a9215cc71ffc6a03178c30c010106de,evidence_5776568c31b4df1574e759e06a7ba85a,alert_1a9215cc71ffc6a03178c30c010106de,evidence_5776568c31b4df1574e759e06a7ba85a,220
LBL-000645,ALERT-C848A6AD019926EA,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:03.584-0400,2026-05-14T07:03:03.584000+00:00,550,Integrity checksum changed.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_362ca93ff933a5655bde465a2cfab299,evidence_0bc6c23a03682139242061c8b0c4e77a,alert_362ca93ff933a5655bde465a2cfab299,evidence_0bc6c23a03682139242061c8b0c4e77a,221
LBL-000646,ALERT-4DD9A384EBBD17DC,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:03.586-0400,2026-05-14T07:03:03.586000+00:00,550,Integrity checksum changed.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_bf5e55e1a457afa44a37f4296ec4a4db,evidence_7db7dea8737cd7c2fbcf761515f51992,alert_bf5e55e1a457afa44a37f4296ec4a4db,evidence_7db7dea8737cd7c2fbcf761515f51992,222
LBL-000647,ALERT-6EFE4E01D0653009,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:03.588-0400,2026-05-14T07:03:03.588000+00:00,550,Integrity checksum changed.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_1041c6562fc2591c3e3100f7485b1fb4,evidence_aa9b3f2e3275b279224083baf6071f30,alert_1041c6562fc2591c3e3100f7485b1fb4,evidence_aa9b3f2e3275b279224083baf6071f30,223
LBL-000648,ALERT-894907C06471D957,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:03.661-0400,2026-05-14T07:03:03.661000+00:00,550,Integrity checksum changed.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_6d9df7826c25d27647bd1de5903a3039,evidence_2dfb943a1dd91792a445d15d3b323906,alert_6d9df7826c25d27647bd1de5903a3039,evidence_2dfb943a1dd91792a445d15d3b323906,224
LBL-000649,ALERT-445AE7248E585D7B,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:03.949-0400,2026-05-14T07:03:03.949000+00:00,554,File added to the system.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_1b4b022134d0977ff91be5d9ff40cfc6,evidence_c18b83d5a53eba2ca4f6e7efe5d68d1b,alert_1b4b022134d0977ff91be5d9ff40cfc6,evidence_c18b83d5a53eba2ca4f6e7efe5d68d1b,229
LBL-000650,ALERT-B2FBAEF2FC4B15F1,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:03.953-0400,2026-05-14T07:03:03.953000+00:00,554,File added to the system.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_bcc5fb19933be55fbbbbaf711a823d4f,evidence_eb8d05edc398bf281267b889b3a89bba,alert_bcc5fb19933be55fbbbbaf711a823d4f,evidence_eb8d05edc398bf281267b889b3a89bba,230
LBL-000651,ALERT-8B423AB04237081D,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:03.955-0400,2026-05-14T07:03:03.955000+00:00,554,File added to the system.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_ee14cd417d748c872d1f980f2ad199bb,evidence_bc09991dd64576079aa5eade87a054fc,alert_ee14cd417d748c872d1f980f2ad199bb,evidence_bc09991dd64576079aa5eade87a054fc,231
LBL-000652,ALERT-4B292CECE3577D7E,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:03.958-0400,2026-05-14T07:03:03.958000+00:00,554,File added to the system.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,1,alert_a9a3dd4d9ff3151c6c727391398763a0,evidence_5656bc23a3284dbc089fa779350a0bb7,alert_a9a3dd4d9ff3151c6c727391398763a0,evidence_5656bc23a3284dbc089fa779350a0bb7,232
LBL-000653,ALERT-AF8C5A4929152652,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:06.489-0400,2026-05-14T07:03:06.489000+00:00,553,File deleted.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,10,alert_af03880d15fe7671814c4e612ce488dc,evidence_891986ed09c76a9c9ca1933855e14c44,alert_af03880d15fe7671814c4e612ce488dc;alert_75c55b9b0db227d2cbf84c8161ddfaef;alert_476298410c4d04c21fd3c53dcb7fd432;alert_816b025ee32ae7e11d9d565126d962a2;alert_08303b9b4f8c686d191fa2a6e99aef15;alert_9bf995e0e57223473e38fb376d8f2359;alert_40b59e1b1cb5ab012941c4024a39824e;alert_92562088f92cc2f729fc50a3d01ea63f;alert_4815290b971d521ba68b58c07ad9a4e9;alert_f413e2b17a569c416cccf6a71bd117ca,evidence_891986ed09c76a9c9ca1933855e14c44;evidence_6bdc33e9121f81bfda80db84b8e7e03a;evidence_9e3800264946e6ad1f102c2058cd7fe9;evidence_cdc4305123565a92293113d1d24418d8;evidence_c94f9ad80dc80ed6e7b9823ff8281847;evidence_59d6638447f64aba646e6fe46c1a46c8;evidence_24b0fa574e11beb9f8617643a0729b80;evidence_a58b5f77853be24c9f71105dcf3483d0;evidence_3165f2df6f7cc52c00bbec4873a85207;evidence_d5aad1e88fc6647fc39b3b2999819684,234;235;236;237;238;239;240;241;242;244
LBL-000654,ALERT-B28EBA68574A4D09,,BACKGROUND-SAMPLE,,,safesoc-wazuh-01,2026-05-14T03:03:06.489-0400,2026-05-14T07:03:06.489000+00:00,553,File deleted.,unrelated_background,unrelated,background_sample,wazuh,N/A,medium,matched,agent_source_timestamp_rule_description,10,alert_af03880d15fe7671814c4e612ce488dc,evidence_891986ed09c76a9c9ca1933855e14c44,alert_af03880d15fe7671814c4e612ce488dc;alert_75c55b9b0db227d2cbf84c8161ddfaef;alert_476298410c4d04c21fd3c53dcb7fd432;alert_816b025ee32ae7e11d9d565126d962a2;alert_08303b9b4f8c686d191fa2a6e99aef15;alert_9bf995e0e57223473e38fb376d8f2359;alert_40b59e1b1cb5ab012941c4024a39824e;alert_92562088f92cc2f729fc50a3d01ea63f;alert_4815290b971d521ba68b58c07ad9a4e9;alert_f413e2b17a569c416cccf6a71bd117ca,evidence_891986ed09c76a9c9ca1933855e14c44;evidence_6bdc33e9121f81bfda80db84b8e7e03a;evidence_9e3800264946e6ad1f102c2058cd7fe9;evidence_cdc4305123565a92293113d1d24418d8;evidence_c94f9ad80dc80ed6e7b9823ff8281847;evidence_59d6638447f64aba646e6fe46c1a46c8;evidence_24b0fa574e11beb9f8617643a0729b80;evidence_a58b5f77853be24c9f71105dcf3483d0;evidence_3165f2df6f7cc52c00bbec4873a85207;evidence_d5aad1e88fc6647fc39b3b2999819684,234;235;236;237;238;239;240;241;242;244
